trial_index,arm_name,trial_status,generation_method,obj0,obj1,is_feasible,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
22,22_0,COMPLETED,Sobol,-0.47865280508995056,-1.5419206619262695,False,0.8083808468654752,0.6102011557668447,0.07977615669369698,0.20877042319625616,0.10425967443734407,0.5237040603533387,0.37994512263685465,0.4099195944145322,0.46172770764678717,0.1002579191699624,0.5699339397251606,0.5434460127726197,0.7836060859262943,0.4452786222100258,0.6998811401426792,0.3721779454499483,0.5262355580925941,0.8682869980111718,0.910419212654233,0.10343454405665398,0.9626396214589477,0.9754964532330632,0.7803756454959512,0.8458733120933175,0.16073428560048342,0.26539910957217216,0.39595016930252314,0.3622993538156152,0.7731944415718317,0.17663273122161627
23,23_0,COMPLETED,Sobol,-0.30404338240623474,-1.4462189674377441,False,0.8680823929607868,0.32398018427193165,0.008358162827789783,0.7006682911887765,0.5747668063268065,0.37795930728316307,0.4905605735257268,0.8506296509876847,0.44095005188137293,0.6336781112477183,0.442221381701529,0.6341167157515883,0.9248593905940652,0.2609739638864994,0.6951191043481231,0.4999689292162657,0.10150816198438406,0.01053816918283701,0.2623263346031308,0.3293056543916464,0.3623107923194766,0.8274424290284514,0.34780752658843994,0.5161300506442785,0.5730138374492526,0.4238857552409172,0.3284776424989104,0.032166700810194016,0.3578092670068145,0.4306264007464051
24,24_0,COMPLETED,Sobol,-1.2184715270996094,-1.3746914863586426,False,0.5383055889979005,0.36201104801148176,0.28690071776509285,0.30229478795081377,0.6816118359565735,0.06465671956539154,0.8313773097470403,0.41811094991862774,0.9927450129762292,0.11063276696950197,0.7425131695345044,0.7578127821907401,0.40284407045692205,0.8946732971817255,0.18948897905647755,0.3450353965163231,0.941275523044169,0.024846166372299194,0.3326829643920064,0.2822948321700096,0.2118637729436159,0.3737703524529934,0.46418989170342684,0.44177495315670967,0.4926974978297949,0.6146977189928293,0.9997431905940175,0.7842520624399185,0.2788211880251765,0.14868976455181837
25,25_0,COMPLETED,Sobol,-1.5414189100265503,-0.4159008860588074,False,0.1677755070850253,0.13452473562210798,0.42844700533896685,0.6842810120433569,0.5616370867937803,0.5192307569086552,0.025146301835775375,0.5203021932393312,0.08300312422215939,0.6411978909745812,0.6200397154316306,0.8286038609221578,0.6152756847441196,0.6506304973736405,0.728909270837903,0.4897523317486048,0.6976241609081626,0.12101587001234293,0.45089539512991905,0.6883603790774941,0.10278572421520948,0.7845863346010447,0.7900142092257738,0.3271657060831785,0.40329302195459604,0.5101407011970878,0.6818063817918301,0.5189656158909202,0.01822164561599493,0.2851777905598283
26,26_0,COMPLETED,Sobol,-0.542742908000946,-1.5788911581039429,False,0.7892180252820253,0.325126470066607,0.24398682080209255,0.007869205437600613,0.811605310998857,0.573850279673934,0.5309554049745202,0.8013856299221516,0.19329069089144468,0.706980487331748,0.8572547100484371,0.4080043053254485,0.0867423340678215,0.04198260046541691,0.8138318667188287,0.44380649644881487,0.46613369695842266,0.7644938910380006,0.7619788311421871,0.6285495329648256,0.8338284213095903,0.7767472919076681,0.06423276849091053,0.4281595405191183,0.9221198307350278,0.6096524391323328,0.06727029383182526,0.910632005892694,0.9089393895119429,0.04782028961926699
27,27_0,COMPLETED,Sobol,-0.5015261769294739,-1.543007731437683,False,0.7999355737119913,0.230485369451344,0.03103238996118307,0.725711208768189,0.6622505821287632,0.5834438791498542,0.38022474478930235,0.7537744641304016,0.8879296565428376,0.6281723622232676,0.8741523567587137,0.03632761538028717,0.9345836890861392,0.07808649726212025,0.9102202542126179,0.3551960764452815,0.7568469978868961,0.8798892367631197,0.027134022675454617,0.028673095628619194,0.31406823080033064,0.6640688702464104,0.706266445107758,0.7874350883066654,0.6907827835530043,0.8089008070528507,0.051978045143187046,0.881157617084682,0.591130050830543,0.42256748862564564
28,28_0,COMPLETED,Sobol,-1.4213546514511108,-0.754235029220581,False,0.31058268435299397,0.24879670143127441,0.5103272832930088,0.7112328093498945,0.21119361091405153,0.7174169234931469,0.5049763964489102,0.07179460301995277,0.5837794868275523,0.9244553139433265,0.28054479602724314,0.1174546368420124,0.8607793757691979,0.530232516117394,0.4059792961925268,0.6278442703187466,0.32782779540866613,0.14798417408019304,0.6310445787385106,0.5426738047972322,0.27923574298620224,0.5797796119004488,0.4799939673393965,0.134177690371871,0.5505168344825506,0.9768598340451717,0.9695296166464686,0.5637962846085429,0.4618891356512904,0.07523435167968273
29,29_0,COMPLETED,Sobol,-1.9872184991836548,-0.038694433867931366,False,0.012394473887979984,0.9114741804078221,0.8284096959978342,0.5349893560633063,0.1898125857114792,0.3829519543796778,0.9758840734139085,0.9187198132276535,0.06853509787470102,0.3935264153406024,0.40145334228873253,0.6182924723252654,0.29165945388376713,0.6299709742888808,0.7006505420431495,0.22746583819389343,0.4668126814067364,0.9148055324330926,0.6929157227277756,0.051125118508934975,0.9541495172306895,0.5849005086347461,0.05048885475844145,0.8332495205104351,0.20352079533040524,0.4000380225479603,0.8437005765736103,0.5082570100203156,0.7888918565586209,0.018526654690504074
30,30_0,COMPLETED,Sobol,-1.1101717948913574,-0.8529843091964722,False,0.4170705359429121,0.2390819452702999,0.30378543492406607,0.6114716418087482,0.31910807825624943,0.8510515484958887,0.32857997342944145,0.28292952105402946,0.28954601287841797,0.5652999337762594,0.8460159776732326,0.012808427214622498,0.36536703910678625,0.03552370239049196,0.9030570788308978,0.9252530755475163,0.45173824578523636,0.48519959207624197,0.9578845137730241,0.3330656522884965,0.4332733778283,0.6235920274630189,0.9997292943298817,0.9586296230554581,0.5700429370626807,0.21142504829913378,0.3503351490944624,0.9643040224909782,0.8106623515486717,0.002156602218747139
31,31_0,COMPLETED,Sobol,-0.6811080574989319,-1.5395996570587158,False,0.7348415143787861,0.45194313023239374,0.299862333573401,0.6963515328243375,0.1668081246316433,0.2622916456311941,0.7310324022546411,0.048086609691381454,0.1684432728216052,0.2400797512382269,0.9880564231425524,0.8144689528271556,0.40011822525411844,0.6857434092089534,0.36115531623363495,0.5916840685531497,0.3891593534499407,0.9465737976133823,0.877362391911447,0.8954149093478918,0.28072346560657024,0.625434591434896,0.17267784848809242,0.2757618771865964,0.7052305722609162,0.7432906655594707,0.052016012370586395,0.9102443242445588,0.7104608165100217,0.5471961041912436
32,32_0,COMPLETED,Sobol,-1.1898986101150513,-0.6475660800933838,False,0.31728775426745415,0.8147989138960838,0.5039394181221724,0.556420068256557,0.5308432970196009,0.39392733201384544,0.7199983606114984,0.8491872362792492,0.7291477955877781,0.36825721338391304,0.15955868363380432,0.323049146682024,0.3893159292638302,0.8310819761827588,0.5902543840929866,0.34087587241083384,0.8765122955664992,0.12747040763497353,0.8900469895452261,0.9076095297932625,0.1740843364968896,0.28531691897660494,0.17307178303599358,0.9276141738519073,0.33857580833137035,0.5097104124724865,0.35292990785092115,0.6188446283340454,0.3186594136059284,0.9166067950427532
33,33_0,COMPLETED,Sobol,-1.1359127759933472,-1.2048571109771729,False,0.5187453832477331,0.7276179306209087,0.7347837993875146,0.05314966570585966,0.5262524001300335,0.3997139073908329,0.16847424861043692,0.42572815902531147,0.4348988803103566,0.9678388498723507,0.9931166125461459,0.16075715329498053,0.9860801510512829,0.11504627391695976,0.9770870124921203,0.030545514076948166,0.18845161888748407,0.3408553469926119,0.5668514892458916,0.7647591764107347,0.27159196697175503,0.23582691233605146,0.12335517257452011,0.47719143982976675,0.300632000900805,0.8065753448754549,0.25695900712162256,0.9437876529991627,0.025905500166118145,0.3055003732442856
34,34_0,COMPLETED,Sobol,-0.87215256690979,-1.0603727102279663,True,0.5618092557415366,0.7223424930125475,0.37723745964467525,0.4244655156508088,0.7057240316644311,0.25975502375513315,0.7525318628177047,0.13353778515011072,0.560370272025466,0.46831597201526165,0.9862342476844788,0.8146048681810498,0.6783444471657276,0.49707729183137417,0.04860853683203459,0.696362879127264,0.59866379853338,0.7698468649759889,0.3195823496207595,0.5774911167100072,0.1773068532347679,0.5530374627560377,0.09730354975908995,0.09080026671290398,0.13313272688537836,0.12263541482388973,0.8434590315446258,0.8996245339512825,0.10247881710529327,0.18463738355785608
35,35_0,COMPLETED,Sobol,-2.119307041168213,-0.08674180507659912,False,0.026041880249977112,0.8010243829339743,0.260022665373981,0.11611249204725027,0.11919892951846123,0.9175700480118394,0.5757499486207962,0.013885756023228168,0.8016107846051455,0.916075293906033,0.032432413659989834,0.46820190269500017,0.787308749742806,0.6958649829030037,0.02624855935573578,0.7041965834796429,0.7106864703819156,0.8642557691782713,0.5494761941954494,0.6480453768745065,0.026790001429617405,0.5489828549325466,0.16042987629771233,0.2067182855680585,0.7146484451368451,0.5138964401558042,0.7521673338487744,0.7173292823135853,0.6911482587456703,0.6941429050639272
36,36_0,COMPLETED,Sobol,-0.703751266002655,-1.565685510635376,False,0.7310758316889405,0.6694237664341927,0.9265314731746912,0.947777152992785,0.363042994402349,0.7039854405447841,0.8316162554547191,0.48193693719804287,0.660569247789681,0.8301421385258436,0.47171156853437424,0.5557326665148139,0.6564001180231571,0.0023105377331376076,0.790176248177886,0.7620396362617612,0.29163591004908085,0.5784081257879734,0.5418707430362701,0.9712770041078329,0.3912967285141349,0.7213992597535253,0.5334410574287176,0.3712435197085142,0.05674666911363602,0.10154926590621471,0.949390328489244,0.381983133032918,0.7921841163188219,0.06163743697106838
37,37_0,COMPLETED,Sobol,-1.3910744190216064,-0.6716026067733765,False,0.28634417802095413,0.09376581944525242,0.5716946311295033,0.695183277130127,0.4867553850635886,0.7154077561572194,0.5654687630012631,0.1284765163436532,0.8825214393436909,0.46484803687781096,0.4920242168009281,0.9650786323472857,0.013701039366424084,0.2847603037953377,0.2183814775198698,0.9688142519444227,0.37021593376994133,0.4324702210724354,0.08637926913797855,0.38606962095946074,0.9345673089846969,0.289637035690248,0.4766835877671838,0.9937038524076343,0.5319798616692424,0.9833155842497945,0.06317861005663872,0.5244223484769464,0.760199117474258,0.028876055032014847
38,38_0,COMPLETED,Sobol,-0.018969647586345673,-1.6132426261901855,False,0.9925144808366895,0.6054203538224101,0.49913816433399916,0.9429746298119426,0.48007574677467346,0.11743039544671774,0.36670626513659954,0.14425169304013252,0.8031547507271171,0.6517570456489921,0.42592426389455795,0.9112840900197625,0.20326771680265665,0.06762401014566422,0.6015752172097564,0.6269026650115848,0.821780445985496,0.17624430358409882,0.5147247463464737,0.35954430885612965,0.3690200801938772,0.6717055877670646,0.06709534209221601,0.596972893923521,0.9776742914691567,0.2179515492171049,0.5764076597988605,0.7463545799255371,0.9145121844485402,0.9790153419598937
39,39_0,COMPLETED,Sobol,-0.055232372134923935,-1.4011688232421875,False,0.9749181978404522,0.5627808608114719,0.7849205238744617,0.43323262222111225,0.12771677412092686,0.726658770814538,0.3259426932781935,0.39179448783397675,0.5757956057786942,0.7737874547019601,0.3923414424061775,0.15529121551662683,0.9826509160920978,0.5239936811849475,0.729045832529664,0.04461004864424467,0.8611065978184342,0.7647513449192047,0.6732945507392287,0.12093985080718994,0.1602174350991845,0.46627451479434967,0.15214478503912687,0.8963339300826192,0.8807143541052938,0.3328109588474035,0.5461762296035886,0.6310349330306053,0.6833674423396587,0.5142625076696277
40,40_0,COMPLETED,Sobol,-1.6415352821350098,-0.5132246613502502,False,0.19290899112820625,0.8451876901090145,0.17123035248368979,0.5850903112441301,0.783270007930696,0.006037545390427113,0.6283950582146645,0.34279216825962067,0.8137611895799637,0.35329006146639585,0.548272330313921,0.0992883238941431,0.37913512624800205,0.7231752742081881,0.9492584839463234,0.9140403531491756,0.014937229454517365,0.02881733328104019,0.18852141872048378,0.2525116875767708,0.3943070499226451,0.9963960601016879,0.4750609267503023,0.2294639116153121,0.3337123366072774,0.40577412117272615,0.10010555665940046,0.4835762921720743,0.07814457733184099,0.4218388991430402
41,41_0,COMPLETED,Sobol,-0.8688246607780457,-1.843005657196045,False,0.7195555847138166,0.9857184970751405,0.31190149765461683,0.8767325412482023,0.45742476265877485,0.9557232856750488,0.9697575652971864,0.30211677122861147,0.5172540852800012,0.8932870235294104,0.9934083390980959,0.8444904778152704,0.679429430514574,0.40712354239076376,0.8582541784271598,0.00869274977594614,0.8605853719636798,0.22819683328270912,0.30074391793459654,0.056448156014084816,0.6315862406045198,0.7989750634878874,0.6995401997119188,0.19161688536405563,0.9515991928055882,0.01573085319250822,0.8712046025320888,0.725606975145638,0.7036527311429381,0.009879004210233688
42,42_0,COMPLETED,Sobol,-0.554356038570404,-1.79508638381958,False,0.8093148479238153,0.14218860492110252,0.22321212105453014,0.9423924926668406,0.3999716592952609,0.031253283843398094,0.7324765985831618,0.889669151045382,0.3018752271309495,0.5592746660113335,0.6119677172973752,0.6012615542858839,0.35129014402627945,0.858003961853683,0.6769161988049746,0.568678735755384,0.44482374377548695,0.5292775677517056,0.677450705319643,0.02323101181536913,0.1393204964697361,0.6211011242121458,0.69205850828439,0.7282130364328623,0.9644600218161941,0.8256474267691374,0.5905425595119596,0.8367889616638422,0.007143867202103138,0.7575077284127474
43,43_0,COMPLETED,Sobol,-1.0447852611541748,-1.7174075841903687,False,0.6520639024674892,0.8648696029558778,0.668159288354218,0.18535987101495266,0.8911730386316776,0.1723958346992731,0.971758003346622,0.43745707627385855,0.13782216515392065,0.8631159830838442,0.5814868248999119,0.3129462320357561,0.00805140845477581,0.12530733086168766,0.4849524861201644,0.3108898997306824,0.9864791324362159,0.3960487637668848,0.2241808595135808,0.9615405518561602,0.19196505844593048,0.7516380436718464,0.7904640128836036,0.5865637231618166,0.7221073703840375,0.29212775733321905,0.44921579025685787,0.10297804325819016,0.5123861106112599,0.7991208415478468
44,44_0,COMPLETED,FullyBayesianMOO,-2.519537925720215,-0.4794381260871887,False,0.11970999403167151,0.4464056174654039,0.007342744739709194,1.0,0.0,0.5895657031610712,0.0,1.0,0.7472701333153603,1.0,1.0,0.713832413355831,1.0,0.8048793809005391,0.0,0.6295959780732974,0.3860399101624266,0.14043300766388447,1.0,1.0,0.0,0.0,0.7308572746454608,1.0,0.0,0.0,0.5157499638984693,0.0,0.0,1.0
45,45_0,COMPLETED,FullyBayesianMOO,1.30761790728684e-07,-2.991481065750122,False,1.0,0.9716113856099525,0.0,1.0,0.0,0.638071210131193,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7593755467260387,0.0,1.0,0.0,1.0,0.8129593566115294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,46_0,COMPLETED,FullyBayesianMOO,-2.790025234222412,-0.0,False,0.0,0.0,0.3220703757000308,1.0,0.0,1.0,0.0,1.0,0.4085322121151001,1.0,1.0,0.5993806080118891,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.36873073866764056,1.0
47,47_0,COMPLETED,FullyBayesianMOO,-1.8108394145965576,-0.32808035612106323,False,0.11410240582498454,0.7168882495195256,0.0,0.7070186822434364,0.48148891679301503,0.7434991647233359,1.0,0.9165788567835336,0.6172397967235485,0.4407988178518501,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.658246327743047,1.0,0.0,0.0,0.05775892758366272,0.0,0.13735290486692156,0.0,0.0,1.0,0.0,0.6672858639721332,1.0
48,48_0,COMPLETED,FullyBayesianMOO,-2.053679943084717,-0.0,False,0.0,0.6921900464365461,0.0,0.5919830631061086,0.5694098630407154,1.0,1.0,1.0,0.5541019548540865,0.47682380298311583,0.6700582977643974,1.0,1.0,0.10141515112256633,0.0,1.0,0.0,0.0,1.0,0.0,0.8005171849511356,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5607161577884676,1.0
49,49_0,COMPLETED,FullyBayesianMOO,1.0336538736055445e-07,-2.3647243976593018,False,1.0,0.6962829556155715,0.0,0.0,0.24573954924888264,0.0,0.8066757369675228,0.0,0.09467751279367108,0.4433190224342096,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022867461755874,0.0,0.0
50,50_0,COMPLETED,FullyBayesianMOO,-1.882882833480835,-0.873252272605896,False,0.2764572215007824,1.0,0.4743951751612933,1.0,0.7032244456746368,0.0,0.48408114798255303,0.6689227611137121,1.0,0.43083402431007795,1.0,0.8730288847128992,1.0,1.0,1.0,1.0,0.1006022943703314,0.0,1.0,1.0,0.0,0.6579583724941168,0.0,1.0,0.0,0.2478137362201805,1.0,0.16931297443203516,0.18397462212810214,1.0
51,51_0,COMPLETED,FullyBayesianMOO,1.356840897415168e-07,-3.1040902137756348,False,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1773699359786968,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3702799440518203,0.5780599894260098,0.0
52,52_0,COMPLETED,FullyBayesianMOO,-2.488351583480835,-0.5220758318901062,False,0.13165819020322103,1.0,0.622810387777561,1.0,1.0,1.0,1.0,0.6571601439763756,1.0,0.44758121778568133,1.0,0.0,1.0,1.0,0.5816680590797396,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2980310485269462,1.0
53,53_0,COMPLETED,FullyBayesianMOO,-1.2718833684921265,-0.4484798014163971,False,0.2158133251866006,0.6689326280680806,1.0,0.6108220361985742,0.41397762042958197,0.30669693726676295,0.4197006833374718,0.42060377375278235,0.5103099324647576,0.4861021638233652,0.8623022732832653,1.0,1.0,1.0,0.4255992816891785,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.11590612568851928,0.0,0.966063307863948,0.0,0.945600127967297,1.0
54,54_0,COMPLETED,FullyBayesianMOO,-1.6109975576400757,-0.5643748044967651,False,0.21451886780820678,0.4867702647403211,0.8015889567398908,0.6014980563200987,0.44580060315444625,0.20672545913277549,0.49139633055337273,0.0,0.3713897050971783,0.0,1.0,1.0,1.0,0.4201898478851367,0.5190262567726851,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
55,55_0,COMPLETED,FullyBayesianMOO,-1.9980412721633911,-0.40185704827308655,False,0.12635470214380032,0.6737524725933747,1.0,0.5778671774167066,0.0,0.48148970007793584,0.0,1.0,0.5028279014479616,0.5380635931629821,0.3820019706794428,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
56,56_0,COMPLETED,FullyBayesianMOO,-1.4120335578918457,-0.5778125524520874,False,0.24727409261565436,0.5209975733938615,0.0,0.5612549474947297,0.4749339059582436,0.5963858679502042,0.1400624238490437,0.5484084329314701,0.44948342187299056,0.14346080695806546,0.906254483340951,1.0,0.0,0.0,1.0,0.581798775468149,0.04509530017287361,1.0,1.0,0.7953351764310799,1.0,1.0,1.0,0.0,0.0,0.0,0.5776890456459438,1.0,0.43335225387211534,1.0
57,57_0,COMPLETED,FullyBayesianMOO,-0.030765121802687645,-2.6581995487213135,False,0.992632265285762,0.8900923859808998,0.0,0.6527698348417519,0.0,1.0,0.0,0.9823976491005186,1.0,0.5126279168002683,0.35917403156064887,0.0,1.0,1.0,0.13755008983527686,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
58,58_0,COMPLETED,FullyBayesianMOO,-1.769370675086975,-0.6294481754302979,False,0.21758729658310658,0.5159618890698301,0.0,0.567923769313876,0.3835767811365653,0.0,1.0,0.5250904731565085,0.6569891873984575,0.20965476765170513,0.08261425559304122,0.0,1.0,0.0,1.0,0.4400507072162031,0.7679234008373068,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6598811444618297,0.0
59,59_0,COMPLETED,FullyBayesianMOO,-1.4389106035232544,-0.6231701970100403,False,0.26018553784257265,0.5896001652850502,0.44604389664879224,0.519196889442647,0.4793457040144281,0.6496267387215268,0.3189645313770872,1.0,0.0,0.4659256350613846,0.886170913073906,1.0,1.0,0.9935218110865083,0.0,0.16697412678978812,0.39348532532187425,0.0,1.0,0.5944945842872902,0.21189873961631567,0.07538406640005345,0.6096525427979913,0.4985511555140534,0.0900949942230432,0.11587636774686094,0.9792613123502896,0.0,0.28979488355134375,1.0
60,60_0,COMPLETED,FullyBayesianMOO,8.998134148896497e-08,-2.058533191680908,False,1.0,0.5023092475158365,1.0,0.8769505530032047,0.18589406486099905,0.6895082354676083,0.37092833992523244,1.0,0.0,0.6232909669250569,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.35307729665889476,1.0,1.0,0.0,0.0
61,61_0,COMPLETED,FullyBayesianMOO,1.103347955222489e-07,-2.5241658687591553,False,1.0,0.5129667585007549,0.0,0.838129158842122,0.10489498860941704,0.0,1.0,1.0,0.0,0.44034742552990186,1.0,0.0,1.0,0.0,1.0,0.06834032214130506,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44510802248245196,1.0,1.0,1.0,0.0
62,62_0,COMPLETED,FullyBayesianMOO,-0.9951911568641663,-0.4359112083911896,True,0.26282513262993756,0.553848288425244,0.36132633211159654,0.6129932907705441,0.6270983436699896,0.6240243021872195,0.40412179484931415,0.5770428292945358,0.4414833289155655,0.46143438391288766,0.48851795941708775,1.0,1.0,0.739181999691094,0.4919660469167872,0.0,0.982073663354909,0.0,0.9786625127266212,0.6661428480030344,0.0,0.15853564403332682,0.5203415116512806,1.0,0.0,0.0,1.0,0.08791939709835837,0.0,1.0
63,63_0,COMPLETED,FullyBayesianMOO,-0.13071882724761963,-2.2200164794921875,False,0.9625578318727821,0.607191640255842,1.0,0.038034438820270855,0.22937444226796552,0.5442948168796737,0.056775813661966046,0.10895047331212031,1.0,0.7727489146869981,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2959361369015703,0.0,0.0,0.0,0.5118872558692364,1.0,1.0,0.0,1.0,1.0,0.0,1.0
