"variable","date","value"
"flow_cms",2014-09-06,0.6626142198
"flow_cms",2014-09-07,0.17584761987
"flow_cms",2014-09-08,0.05040398766
"flow_cms",2014-09-09,0.02690100465
"flow_cms",2014-09-10,0.15064562604
"flow_cms",2014-09-11,2.5740013923
"flow_cms",2014-09-12,0.3511289028
"flow_cms",2014-09-13,0.1217624421
"flow_cms",2014-09-14,0.06541191657
"flow_cms",2014-09-15,0.04360794438
"flow_cms",2014-09-16,0.05918221023
"flow_cms",2014-09-17,0.04190893356
"flow_cms",2014-09-18,0.03171486864
"flow_cms",2014-09-19,0.0226534776
"flow_cms",2014-09-20,0.01755644514
"flow_cms",2014-09-21,0.16735256577
"flow_cms",2014-09-22,0.12091293669
"flow_cms",2014-09-23,0.07532281302
"flow_cms",2014-09-24,0.03936041733
"flow_cms",2014-09-25,0.0254851623
"flow_cms",2014-09-26,0.01897228749
"flow_cms",2014-09-27,0.01585743432
"flow_cms",2014-09-28,0.01359208656
"flow_cms",2014-09-29,0.01217624421
"flow_cms",2014-09-30,0.03199803711
"flow_cms",2014-10-01,0.03822774345
"flow_cms",2014-10-02,0.0368119011
"flow_cms",2014-10-03,0.04700596602
"flow_cms",2014-10-04,0.084950541
"flow_cms",2014-10-05,0.0651287481
"flow_cms",2014-10-06,0.05153666154
"flow_cms",2014-10-07,0.04077625968
"flow_cms",2014-10-08,0.05012081919
"flow_cms",2014-10-09,0.04049309121
"flow_cms",2014-10-10,0.03482972181
"flow_cms",2014-10-11,0.03171486864
"flow_cms",2014-10-12,0.02944952088
"flow_cms",2014-10-13,0.02860001547
"flow_cms",2014-10-14,0.02888318394
"flow_cms",2014-10-15,0.07815449772
"flow_cms",2014-10-16,0.12516046374
"flow_cms",2014-10-17,1.0137431226
"flow_cms",2014-10-18,0.27212489967
"flow_cms",2014-10-19,0.14866344675
"flow_cms",2014-10-20,0.09740995368
"flow_cms",2014-10-21,0.0906139104
"flow_cms",2014-10-22,0.4332477591
"flow_cms",2014-10-23,0.27722193213
"flow_cms",2014-10-24,0.13223967549
"flow_cms",2014-10-25,0.09457826898
"flow_cms",2014-10-26,0.07249112832
"flow_cms",2014-10-27,0.06342973728
"flow_cms",2014-10-28,0.05578418859
"flow_cms",2014-10-29,0.06711092739
"flow_cms",2014-10-30,0.08126935089
"flow_cms",2014-10-31,0.06711092739
"flow_cms",2014-11-01,3.539605875
"flow_cms",2014-11-02,1.2770897997
"flow_cms",2014-11-03,0.6626142198
"flow_cms",2014-11-04,0.4757230296
"flow_cms",2014-11-05,0.3907724886
"flow_cms",2014-11-06,0.3596239569
"flow_cms",2014-11-07,1.3082383314
"flow_cms",2014-11-08,0.7447330761
"flow_cms",2014-11-09,0.5153666154
"flow_cms",2014-11-10,0.3652873263
"flow_cms",2014-11-11,0.23106547152
"flow_cms",2014-11-12,0.15800800626
"flow_cms",2014-11-13,0.11581590423
"flow_cms",2014-11-14,0.09599411133
"flow_cms",2014-11-15,0.08353469865
"flow_cms",2014-11-16,0.07843766619
"flow_cms",2014-11-17,0.0991089645
"flow_cms",2014-11-18,0.07900400313
"flow_cms",2014-11-19,0.06116438952
"flow_cms",2014-11-20,0.06852676974
"flow_cms",2014-11-21,0.05776636788
"flow_cms",2014-11-22,0.08749905723
"flow_cms",2014-11-23,0.4474061826
"flow_cms",2014-11-24,1.4016839265
"flow_cms",2014-11-25,1.1071887177
"flow_cms",2014-11-26,0.5578418859
"flow_cms",2014-11-27,0.424752705
"flow_cms",2014-11-28,0.3143170017
"flow_cms",2014-11-29,0.25711697076
"flow_cms",2014-11-30,0.254851623
"flow_cms",2014-12-01,0.3199803711
"flow_cms",2014-12-02,0.3794457498
"flow_cms",2014-12-03,0.22285358589
"flow_cms",2014-12-04,0.15914068014
"flow_cms",2014-12-05,0.14073472959
"flow_cms",2014-12-06,3.624556416
"flow_cms",2014-12-07,1.529109738
"flow_cms",2014-12-08,0.8863173111
"flow_cms",2014-12-09,0.6909310668
"flow_cms",2014-12-10,0.5578418859
"flow_cms",2014-12-11,0.4559012367
"flow_cms",2014-12-12,0.3539605875
"flow_cms",2014-12-13,0.2888318394
"flow_cms",2014-12-14,0.27920411142
"flow_cms",2014-12-15,0.23616250398
"flow_cms",2014-12-16,0.3567922722
"flow_cms",2014-12-17,0.7985350854
"flow_cms",2014-12-18,0.5210299848
"flow_cms",2014-12-19,0.3369704793
"flow_cms",2014-12-20,0.27042588885
"flow_cms",2014-12-21,0.21492486873
"flow_cms",2014-12-22,0.18547534785
"flow_cms",2014-12-23,0.19142188572
"flow_cms",2014-12-24,0.23333081928
"flow_cms",2014-12-25,1.1185154565
"flow_cms",2014-12-26,0.5040398766
"flow_cms",2014-12-27,0.3199803711
"flow_cms",2014-12-28,0.6937627515
"flow_cms",2014-12-29,0.5804953635
"flow_cms",2014-12-30,0.26164766628
"flow_cms",2014-12-31,0.18321000009
"flow_cms",2015-01-01,0.14809710981
"flow_cms",2015-01-02,0.13054066467
"flow_cms",2015-01-03,0.3029902629
"flow_cms",2015-01-04,6.286340034
"flow_cms",2015-01-05,1.4979612063
"flow_cms",2015-01-06,0.7843766619
"flow_cms",2015-01-07,0.509703246
"flow_cms",2015-01-08,0.3879408039
"flow_cms",2015-01-09,0.3086536323
"flow_cms",2015-01-10,0.25371894912
"flow_cms",2015-01-11,0.21973873272
"flow_cms",2015-01-12,0.19566941277
"flow_cms",2015-01-13,0.18037831539
"flow_cms",2015-01-14,0.16650306036
"flow_cms",2015-01-15,0.15772483779
"flow_cms",2015-01-16,0.14951295216
"flow_cms",2015-01-17,0.14300007735
"flow_cms",2015-01-18,0.4700596602
"flow_cms",2015-01-19,1.2147927363
"flow_cms",2015-01-20,1.1864758893
"flow_cms",2015-01-21,0.821188563
"flow_cms",2015-01-22,0.6597825351
"flow_cms",2015-01-23,0.5974854717
"flow_cms",2015-01-24,0.6059805258
"flow_cms",2015-01-25,0.5210299848
"flow_cms",2015-01-26,0.4304160744
"flow_cms",2015-01-27,0.3539605875
"flow_cms",2015-01-28,0.27637242672
"flow_cms",2015-01-29,0.311485317
"flow_cms",2015-01-30,0.3794457498
"flow_cms",2015-01-31,0.2888318394
"flow_cms",2015-02-01,0.24097636797
"flow_cms",2015-02-02,0.27892094295
"flow_cms",2015-02-03,0.20982783627
"flow_cms",2015-02-04,0.16593672342
"flow_cms",2015-02-05,0.13620403407
"flow_cms",2015-02-06,0.12317828445
"flow_cms",2015-02-07,0.17811296763
"flow_cms",2015-02-08,0.5068715613
"flow_cms",2015-02-09,1.7188326129
"flow_cms",2015-02-10,1.1411689341
"flow_cms",2015-02-11,0.707921175
"flow_cms",2015-02-12,0.5012081919
"flow_cms",2015-02-13,0.3652873263
"flow_cms",2015-02-14,0.2888318394
"flow_cms",2015-02-15,0.22766744988
"flow_cms",2015-02-16,0.19595258124
"flow_cms",2015-02-17,0.17414860905
"flow_cms",2015-02-18,0.15234463686
"flow_cms",2015-02-19,0.14016839265
"flow_cms",2015-02-20,0.12884165385
"flow_cms",2015-02-21,0.11836442046
"flow_cms",2015-02-22,0.11270105106
"flow_cms",2015-02-23,0.10392282849
"flow_cms",2015-02-24,0.09712678521
"flow_cms",2015-02-25,0.09401193204
"flow_cms",2015-02-26,0.0877822257
"flow_cms",2015-02-27,0.084950541
"flow_cms",2015-02-28,0.0821188563
"flow_cms",2015-03-01,0.11100204024
"flow_cms",2015-03-02,0.1500792891
"flow_cms",2015-03-03,0.17471494599
"flow_cms",2015-03-04,0.3426338487
"flow_cms",2015-03-05,0.27155856273
"flow_cms",2015-03-06,0.22455259671
"flow_cms",2015-03-07,0.20501397228
"flow_cms",2015-03-08,0.2208714066
"flow_cms",2015-03-09,0.6371290575
"flow_cms",2015-03-10,1.9368723348
"flow_cms",2015-03-11,10.137431226
"flow_cms",2015-03-12,9.146341581
"flow_cms",2015-03-13,4.020992274
"flow_cms",2015-03-14,12.487729527
"flow_cms",2015-03-15,2.888318394
"flow_cms",2015-03-16,1.7103375588
"flow_cms",2015-03-17,1.245941268
"flow_cms",2015-03-18,0.7758816078
"flow_cms",2015-03-19,0.5889904176
"flow_cms",2015-03-20,0.4700596602
"flow_cms",2015-03-21,0.396435858
"flow_cms",2015-03-22,0.3171486864
"flow_cms",2015-03-23,0.25343578065
"flow_cms",2015-03-24,0.20642981463
"flow_cms",2015-03-25,0.2973268935
"flow_cms",2015-03-26,1.6027335402
"flow_cms",2015-03-27,1.3761987642
"flow_cms",2015-03-28,0.7419013914
"flow_cms",2015-03-29,0.5918221023
"flow_cms",2015-03-30,0.509703246
"flow_cms",2015-03-31,0.4020992274
"flow_cms",2015-04-01,0.3058219476
"flow_cms",2015-04-02,0.2944952088
"flow_cms",2015-04-03,0.5181983001
"flow_cms",2015-04-04,1.5517632156
"flow_cms",2015-04-05,0.6201389493
"flow_cms",2015-04-06,0.3539605875
"flow_cms",2015-04-07,0.6201389493
"flow_cms",2015-04-08,1.1751491505
"flow_cms",2015-04-09,5.295250389
"flow_cms",2015-04-10,3.029902629
"flow_cms",2015-04-11,0.9429510051
"flow_cms",2015-04-12,0.6427924269
"flow_cms",2015-04-13,0.5323567236
"flow_cms",2015-04-14,0.4672279755
"flow_cms",2015-04-15,0.424752705
"flow_cms",2015-04-16,0.3936041733
"flow_cms",2015-04-17,0.368119011
"flow_cms",2015-04-18,0.3199803711
"flow_cms",2015-04-19,0.28005361683
"flow_cms",2015-04-20,0.3001585782
"flow_cms",2015-04-21,0.28316847
"flow_cms",2015-04-22,0.23446349316
"flow_cms",2015-04-23,0.19850109747
"flow_cms",2015-04-24,0.17499811446
"flow_cms",2015-04-25,0.2010496137
"flow_cms",2015-04-26,0.19425357042
"flow_cms",2015-04-27,0.16933474506
"flow_cms",2015-04-28,0.15460998462
"flow_cms",2015-04-29,0.14696443593
"flow_cms",2015-04-30,0.18292683162
"flow_cms",2015-05-01,0.21350902638
"flow_cms",2015-05-02,0.17244959823
"flow_cms",2015-05-03,0.14809710981
"flow_cms",2015-05-04,0.12884165385
"flow_cms",2015-05-05,0.12346145292
"TP_mgl",2015-05-05,0.0269
"NO23_mgl",2015-05-05,0.49
"TKN_mgl",2015-05-05,0.522
"Chloride_mgl",2015-05-05,77.9
"Sulfate_mgl",2015-05-05,64.8
"Silica_mgl",2015-05-05,1.64
"Conductivity_micromho",2015-05-05,740
"TN_mgl",2015-05-05,1.012
"TP_kg",2015-05-05,0.286944170418547
"TN_kg",2015-05-05,10.7950743666755
"NO23_kg",2015-05-05,5.22686407082112
"TKN_kg",2015-05-05,5.56821029585434
"flow_cms",2015-05-06,0.11864758893
"SS_mgl",2015-05-06,5.9405
"TP_mgl",2015-05-06,0.0247
"NO23_mgl",2015-05-06,0.46
"TKN_mgl",2015-05-06,0.488
"Chloride_mgl",2015-05-06,77.8
"Sulfate_mgl",2015-05-06,62.6
"Silica_mgl",2015-05-06,1.69
"Conductivity_micromho",2015-05-06,742
"TN_mgl",2015-05-06,0.948
"TP_kg",2015-05-06,0.253203446583734
"TN_kg",2015-05-06,9.7180917960073
"SS_ton",2015-05-06,0.0608969665761407
"NO23_kg",2015-05-06,4.71552977443392
"TKN_kg",2015-05-06,5.00256202157338
"flow_cms",2015-05-07,0.11241788259
"SS_mgl",2015-05-07,8.3858
"TP_mgl",2015-05-07,0.0311
"NO23_mgl",2015-05-07,0.4
"TKN_mgl",2015-05-07,0.553
"Chloride_mgl",2015-05-07,78.6
"Sulfate_mgl",2015-05-07,62.4
"Silica_mgl",2015-05-07,1.66
"Conductivity_micromho",2015-05-07,738
"TN_mgl",2015-05-07,0.953
"TP_kg",2015-05-07,0.302071347234634
"TN_kg",2015-05-07,9.25639851815453
"SS_ton",2015-05-07,0.0814504792167264
"NO23_kg",2015-05-07,3.8851620223104
"TKN_kg",2015-05-07,5.37123649584413
"flow_cms",2015-05-08,0.09967530144
"SS_mgl",2015-05-08,15.503
"TP_mgl",2015-05-08,0.0394
"NO23_mgl",2015-05-08,0.32
"TKN_mgl",2015-05-08,0.583
"Chloride_mgl",2015-05-08,77.7
"Sulfate_mgl",2015-05-08,60.6
"Silica_mgl",2015-05-08,2.03
"Conductivity_micromho",2015-05-08,741
"TN_mgl",2015-05-08,0.903
"TP_kg",2015-05-08,0.33931067414999
"TN_kg",2015-05-08,7.77658727810765
"SS_ton",2015-05-08,0.133510999526581
"NO23_kg",2015-05-08,2.75582273421312
"TKN_kg",2015-05-08,5.02076454389453
"flow_cms",2015-05-09,0.084950541
"SS_mgl",2015-05-09,5.891
"TP_mgl",2015-05-09,0.0452
"NO23_mgl",2015-05-09,0.27
"TKN_mgl",2015-05-09,0.632
"Chloride_mgl",2015-05-09,77.9
"Sulfate_mgl",2015-05-09,60.1
"Silica_mgl",2015-05-09,2.54
"Conductivity_micromho",2015-05-09,746
"TN_mgl",2015-05-09,0.902
"TP_kg",2015-05-09,0.33175564875648
"TN_kg",2015-05-09,6.6204335216448
"SS_ton",2015-05-09,0.0432383302394784
"NO23_kg",2015-05-09,1.981726220448
"TKN_kg",2015-05-09,4.6387073011968
"flow_cms",2015-05-10,0.07730499231
"SS_mgl",2015-05-10,7.5471
"TP_mgl",2015-05-10,0.0493
"SRP_mgl",2015-05-10,0.004
"NO23_mgl",2015-05-10,0.25
"TKN_mgl",2015-05-10,0.69
"Chloride_mgl",2015-05-10,79.4
"Sulfate_mgl",2015-05-10,58.8
"Silica_mgl",2015-05-10,3.24
"Conductivity_micromho",2015-05-10,765
"TN_mgl",2015-05-10,0.94
"TP_kg",2015-05-10,0.329282160844291
"TN_kg",2015-05-10,6.27840225544896
"SS_ton",2015-05-10,0.050408223044786
"SRP_kg",2015-05-10,0.026716605342336
"NO23_kg",2015-05-10,1.669787833896
"TKN_kg",2015-05-10,4.60861442155296
"flow_cms",2015-05-11,0.07107528597
"SS_mgl",2015-05-11,9.98945
"TP_mgl",2015-05-11,0.0641
"SRP_mgl",2015-05-11,0.007
"NO23_mgl",2015-05-11,0.275
"TKN_mgl",2015-05-11,0.7745
"Chloride_mgl",2015-05-11,79.85
"Sulfate_mgl",2015-05-11,60.25
"Silica_mgl",2015-05-11,3.81
"Conductivity_micromho",2015-05-11,765
"TN_mgl",2015-05-11,1.0495
"TP_kg",2015-05-11,0.393631991770493
"TN_kg",2015-05-11,6.4448794908445
"SS_ton",2015-05-11,0.0613442605334126
"SRP_kg",2015-05-11,0.042986332954656
"NO23_kg",2015-05-11,1.6887487946472
"TKN_kg",2015-05-11,4.7561306961973
"flow_cms",2015-05-12,0.06399607422
"SS_mgl",2015-05-12,13.353
"TP_mgl",2015-05-12,0.0564
"SRP_mgl",2015-05-12,0.005
"NO23_mgl",2015-05-12,0.26
"TKN_mgl",2015-05-12,0.796
"Chloride_mgl",2015-05-12,86.6
"Sulfate_mgl",2015-05-12,61.4
"Silica_mgl",2015-05-12,4.41
"Conductivity_micromho",2015-05-12,793
"TN_mgl",2015-05-12,1.056
"TP_kg",2015-05-12,0.311850309831091
"TN_kg",2015-05-12,5.83889941811405
"SS_ton",2015-05-12,0.0738322196307546
"SRP_kg",2015-05-12,0.02764630406304
"NO23_kg",2015-05-12,1.43760781127808
"TKN_kg",2015-05-12,4.40129160683597
"flow_cms",2015-05-13,0.05493468318
"SS_mgl",2015-05-13,14.331
"TP_mgl",2015-05-13,0.0453
"SRP_mgl",2015-05-13,0.004
"NO23_mgl",2015-05-13,0.34
"TKN_mgl",2015-05-13,0.755
"Chloride_mgl",2015-05-13,85
"Sulfate_mgl",2015-05-13,61.9
"Silica_mgl",2015-05-13,4.28
"Conductivity_micromho",2015-05-13,794
"TN_mgl",2015-05-13,1.095
"TP_kg",2015-05-13,0.215009955191866
"TN_kg",2015-05-13,5.19726050629344
"SS_ton",2015-05-13,0.0680200368179829
"SRP_kg",2015-05-13,0.018985426507008
"NO23_kg",2015-05-13,1.61376125309568
"TKN_kg",2015-05-13,3.58349925319776
"flow_cms",2015-05-14,0.05068715613
"SS_mgl",2015-05-14,11.378
"TP_mgl",2015-05-14,0.0406
"NO23_mgl",2015-05-14,0.38
"TKN_mgl",2015-05-14,0.915
"Chloride_mgl",2015-05-14,87
"Sulfate_mgl",2015-05-14,62.5
"Silica_mgl",2015-05-14,3.94
"Conductivity_micromho",2015-05-14,808
"TN_mgl",2015-05-14,1.295
"TP_kg",2015-05-14,0.177802433759059
"TN_kg",2015-05-14,5.67128452507344
"SS_ton",2015-05-14,0.0498284751554329
"NO23_kg",2015-05-14,1.66416071006016
"TKN_kg",2015-05-14,4.00712381501328
"flow_cms",2015-05-15,0.06711092739
"SS_mgl",2015-05-15,16.949
"TP_mgl",2015-05-15,0.053
"NO23_mgl",2015-05-15,0.42
"TKN_mgl",2015-05-15,0.668
"Chloride_mgl",2015-05-15,86.8
"Sulfate_mgl",2015-05-15,62
"Silica_mgl",2015-05-15,3.68
"Conductivity_micromho",2015-05-15,796
"TN_mgl",2015-05-15,1.088
"TP_kg",2015-05-15,0.307314358704288
"TN_kg",2015-05-15,6.30864192962765
"SS_ton",2015-05-15,0.0982768125599807
"NO23_kg",2015-05-15,2.43532133312832
"TKN_kg",2015-05-15,3.87332059649933
"flow_cms",2015-05-16,0.06399607422
"SS_mgl",2015-05-16,10.142
"TP_mgl",2015-05-16,0.0472
"NO23_mgl",2015-05-16,0.34
"TKN_mgl",2015-05-16,0.678
"Chloride_mgl",2015-05-16,95.8
"Sulfate_mgl",2015-05-16,63.3
"Silica_mgl",2015-05-16,4.1
"Conductivity_micromho",2015-05-16,827
"TN_mgl",2015-05-16,1.018
"TP_kg",2015-05-16,0.260981110355098
"TN_kg",2015-05-16,5.62878750723495
"SS_ton",2015-05-16,0.0560777631614703
"NO23_kg",2015-05-16,1.87994867628672
"TKN_kg",2015-05-16,3.74883883094822
"flow_cms",2015-05-17,0.05861587329
"SS_mgl",2015-05-17,10.819
"TP_mgl",2015-05-17,0.0578
"SRP_mgl",2015-05-17,0.007
"NO23_mgl",2015-05-17,0.38
"TKN_mgl",2015-05-17,0.679
"Chloride_mgl",2015-05-17,98.3
"Sulfate_mgl",2015-05-17,62.2
"Silica_mgl",2015-05-17,4.6
"Conductivity_micromho",2015-05-17,839
"TN_mgl",2015-05-17,1.059
"TP_kg",2015-05-17,0.292722981940397
"TN_kg",2015-05-17,5.36321172793911
"SS_ton",2015-05-17,0.0547918675019577
"SRP_kg",2015-05-17,0.035450880165792
"NO23_kg",2015-05-17,1.92447635185728
"TKN_kg",2015-05-17,3.43873537608182
"flow_cms",2015-05-18,0.06597825351
"SS_mgl",2015-05-18,12.8733333333333
"TP_mgl",2015-05-18,0.0615666666666667
"SRP_mgl",2015-05-18,0.00933333333333333
"NO23_mgl",2015-05-18,0.293333333333333
"TKN_mgl",2015-05-18,0.781333333333333
"Chloride_mgl",2015-05-18,95.7
"Sulfate_mgl",2015-05-18,61.7666666666667
"Silica_mgl",2015-05-18,5.06
"Conductivity_micromho",2015-05-18,827.666666666667
"TN_mgl",2015-05-18,1.07466666666667
"TP_kg",2015-05-18,0.350962082590954
"TN_kg",2015-05-18,6.12616001230771
"SS_ton",2015-05-18,0.0733847083360186
"SRP_kg",2015-05-18,0.053204863630464
"NO23_kg",2015-05-18,1.67215285695744
"TKN_kg",2015-05-18,4.45400715535027
"flow_cms",2015-05-19,0.0509703246
"SS_mgl",2015-05-19,15.2
"TP_mgl",2015-05-19,0.074
"SRP_mgl",2015-05-19,0.005
"NO23_mgl",2015-05-19,0.34
"TKN_mgl",2015-05-19,0.938
"Chloride_mgl",2015-05-19,96.5
"Sulfate_mgl",2015-05-19,58
"Silica_mgl",2015-05-19,5.97
"Conductivity_micromho",2015-05-19,818
"TN_mgl",2015-05-19,1.278
"TP_kg",2015-05-19,0.32588386736256
"TN_kg",2015-05-19,5.62810246607232
"SS_ton",2015-05-19,0.066938307890688
"SRP_kg",2015-05-19,0.0220191802272
"NO23_kg",2015-05-19,1.4973042554496
"TKN_kg",2015-05-19,4.13079821062272
"flow_cms",2015-05-20,0.03879408039
"SS_mgl",2015-05-20,17.9
"TP_mgl",2015-05-20,0.069
"SRP_mgl",2015-05-20,0.004
"NO23_mgl",2015-05-20,0.37
"TKN_mgl",2015-05-20,1.06
"Chloride_mgl",2015-05-20,96.9
"Sulfate_mgl",2015-05-20,59.6
"Silica_mgl",2015-05-20,6.13
"Conductivity_micromho",2015-05-20,833
"TN_mgl",2015-05-20,1.43
"TP_kg",2015-05-20,0.231274789653024
"TN_kg",2015-05-20,4.79308622034528
"SS_ton",2015-05-20,0.0599973729679584
"SRP_kg",2015-05-20,0.013407234182784
"NO23_kg",2015-05-20,1.24016916190752
"TKN_kg",2015-05-20,3.55291705843776
"flow_cms",2015-05-21,0.03652873263
"SS_mgl",2015-05-21,13.7
"TP_mgl",2015-05-21,0.06
"NO23_mgl",2015-05-21,0.47
"TKN_mgl",2015-05-21,0.911
"Chloride_mgl",2015-05-21,102.7
"Sulfate_mgl",2015-05-21,61.4
"Silica_mgl",2015-05-21,5.81
"Conductivity_micromho",2015-05-21,859
"TN_mgl",2015-05-21,1.381
"TP_kg",2015-05-21,0.18936494995392
"TN_kg",2015-05-21,4.35854993143939
"SS_ton",2015-05-21,0.0432383302394784
"NO23_kg",2015-05-21,1.48335877463904
"TKN_kg",2015-05-21,2.87519115680035
"flow_cms",2015-05-22,0.0339802164
"SS_mgl",2015-05-22,24.4
"TP_mgl",2015-05-22,0.056
"NO23_mgl",2015-05-22,0.45
"TKN_mgl",2015-05-22,0.743
"Chloride_mgl",2015-05-22,99.8
"Sulfate_mgl",2015-05-22,61.4
"Silica_mgl",2015-05-22,5.47
"Conductivity_micromho",2015-05-22,852
"TN_mgl",2015-05-22,1.193
"TP_kg",2015-05-22,0.16440987902976
"TN_kg",2015-05-22,3.50251760147328
"SS_ton",2015-05-22,0.071635733005824
"NO23_kg",2015-05-22,1.321150813632
"TKN_kg",2015-05-22,2.18136678784128
"flow_cms",2015-05-23,0.02746734159
"SS_mgl",2015-05-23,18.1
"TP_mgl",2015-05-23,0.06
"NO23_mgl",2015-05-23,0.4
"TKN_mgl",2015-05-23,0.836
"Chloride_mgl",2015-05-23,96.9
"Sulfate_mgl",2015-05-23,62.4
"Silica_mgl",2015-05-23,5.43
"Conductivity_micromho",2015-05-23,842
"TN_mgl",2015-05-23,1.236
"TP_kg",2015-05-23,0.14239069880256
"TN_kg",2015-05-23,2.93324839533274
"SS_ton",2015-05-23,0.0429545274721056
"NO23_kg",2015-05-23,0.9492713253504
"TKN_kg",2015-05-23,1.98397706998234
"flow_cms",2015-05-24,0.02406931995
"SS_mgl",2015-05-24,18
"TP_mgl",2015-05-24,0.058
"SRP_mgl",2015-05-24,0.009
"NO23_mgl",2015-05-24,0.35
"TKN_mgl",2015-05-24,0.657
"Chloride_mgl",2015-05-24,95.9
"Sulfate_mgl",2015-05-24,62.1
"Silica_mgl",2015-05-24,5.46
"Conductivity_micromho",2015-05-24,839
"TN_mgl",2015-05-24,1.007
"TP_kg",2015-05-24,0.12061617613344
"TN_kg",2015-05-24,2.09414636838576
"SS_ton",2015-05-24,0.03743260638624
"SRP_kg",2015-05-24,0.01871630319312
"NO23_kg",2015-05-24,0.727856235288
"TKN_kg",2015-05-24,1.36629013309776
"flow_cms",2015-05-25,0.02038812984
"SS_mgl",2015-05-25,16.5
"TP_mgl",2015-05-25,0.0625
"SRP_mgl",2015-05-25,0.005
"NO23_mgl",2015-05-25,0.305
"TKN_mgl",2015-05-25,0.7095
"Chloride_mgl",2015-05-25,97.75
"Sulfate_mgl",2015-05-25,61.55
"Silica_mgl",2015-05-25,5.79
"Conductivity_micromho",2015-05-25,850.5
"TN_mgl",2015-05-25,1.0145
"TP_kg",2015-05-25,0.110095901136
"TN_kg",2015-05-25,1.78707666723955
"SS_ton",2015-05-25,0.029065317899904
"SRP_kg",2015-05-25,0.00880767209088
"NO23_kg",2015-05-25,0.53726799754368
"TKN_kg",2015-05-25,1.24980866969587
"flow_cms",2015-05-26,0.02067129831
"SS_mgl",2015-05-26,18.153
"TP_mgl",2015-05-26,0.0847
"SRP_mgl",2015-05-26,0.014
"NO23_mgl",2015-05-26,0.245
"TKN_mgl",2015-05-26,0.909
"Chloride_mgl",2015-05-26,98.65
"Sulfate_mgl",2015-05-26,60.05
"Silica_mgl",2015-05-26,6.295
"Conductivity_micromho",2015-05-26,845
"TN_mgl",2015-05-26,1.154
"TP_kg",2015-05-26,0.151274214736445
"TN_kg",2015-05-26,2.06104420077754
"SS_ton",2015-05-26,0.0324212611583315
"SRP_kg",2015-05-26,0.025004002435776
"NO23_kg",2015-05-26,0.43757004262608
"TKN_kg",2015-05-26,1.62347415815146
"flow_cms",2015-05-27,0.04898814531
"TP_mgl",2015-05-27,0.0396
"NO23_mgl",2015-05-27,0.27
"TKN_mgl",2015-05-27,0.78
"Chloride_mgl",2015-05-27,103.55
"Sulfate_mgl",2015-05-27,63.35
"Silica_mgl",2015-05-27,6.825
"Conductivity_micromho",2015-05-27,852
"TN_mgl",2015-05-27,1.05
"TP_kg",2015-05-27,0.167609999889446
"TN_kg",2015-05-27,4.4442045425232
"NO23_kg",2015-05-27,1.14279545379168
"TKN_kg",2015-05-27,3.30140908873152
"flow_cms",2015-05-28,0.07390697067
"SS_mgl",2015-05-28,3.5586
"TP_mgl",2015-05-28,0.0426
"NO23_mgl",2015-05-28,0.14
"TKN_mgl",2015-05-28,0.876
"Chloride_mgl",2015-05-28,96.7
"Sulfate_mgl",2015-05-28,57.7
"Silica_mgl",2015-05-28,6.96
"Conductivity_micromho",2015-05-28,854
"TN_mgl",2015-05-28,1.016
"TP_kg",2015-05-28,0.272024952526829
"TN_kg",2015-05-28,6.48773126214221
"SS_ton",2015-05-28,0.022723661879389
"NO23_kg",2015-05-28,0.89397871722432
"TKN_kg",2015-05-28,5.59375254491789
"flow_cms",2015-05-29,0.03624556416
"flow_cms",2015-05-30,0.0481386399
"flow_cms",2015-05-31,7.560598149
"flow_cms",2015-06-01,3.086536323
"flow_cms",2015-06-02,0.7220795985
"flow_cms",2015-06-03,0.4049309121
"flow_cms",2015-06-04,0.28090312224
"SS_mgl",2015-06-04,14.311
"TP_mgl",2015-06-04,0.0554
"NO23_mgl",2015-06-04,6.93
"TKN_mgl",2015-06-04,0.879
"Chloride_mgl",2015-06-04,49.9
"Sulfate_mgl",2015-06-04,49.5
"Silica_mgl",2015-06-04,8.23
"Conductivity_micromho",2015-06-04,653
"TN_mgl",2015-06-04,7.809
"TP_kg",2015-06-04,1.34455964878909
"TN_kg",2015-06-04,189.524662407835
"SS_ton",2015-06-04,0.347328395917342
"NO23_kg",2015-06-04,168.191306247445
"TKN_kg",2015-06-04,21.3333561603901
"flow_cms",2015-06-05,0.20246545605
"SS_mgl",2015-06-05,9.3676
"TP_mgl",2015-06-05,0.0489
"SRP_mgl",2015-06-05,0.012
"NO23_mgl",2015-06-05,5.5
"TKN_mgl",2015-06-05,0.72
"Chloride_mgl",2015-06-05,52.7
"Sulfate_mgl",2015-06-05,51.5
"Silica_mgl",2015-06-05,7.74
"Conductivity_micromho",2015-06-05,660
"TN_mgl",2015-06-05,6.22
"TP_kg",2015-06-05,0.855408453193008
"TN_kg",2015-06-05,108.806555804918
"SS_ton",2015-06-05,0.16386757108652
"SRP_kg",2015-06-05,0.20991618483264
"NO23_kg",2015-06-05,96.21158471496
"TKN_kg",2015-06-05,12.5949710899584
"flow_cms",2015-06-06,0.15376047921
"SS_mgl",2015-06-06,6.6078
"TP_mgl",2015-06-06,0.0476
"SRP_mgl",2015-06-06,0.017
"NO23_mgl",2015-06-06,4.5
"TKN_mgl",2015-06-06,0.703
"Chloride_mgl",2015-06-06,56.4
"Sulfate_mgl",2015-06-06,52.8
"Silica_mgl",2015-06-06,7.15
