,DECDOY,mt,ots,obs,ob,pt,pb,at,ab,pmt,pmb,pot,pob,m9b,m12b,m12t,o2t,p5b,p9b,p9t,a6t,a10b,b7b,TIMESTAMP_START,TIMESTAMP
2109,143.9375,0.6528338214285716,0.49992084879075804,0.5903383605656799,,0.31218196428571443,0.4403461785714283,0.36802464285714265,0.4980814285714286,,,,,0.9071234642857146,0.6761816428571429,0.6916601428571426,0.8586798386972778,0.35268578571428577,0.5590598571428572,0.3295239642857143,0.3030578571428571,0.4024260714285713,0.8869231892857143,2016-05-22 22:30:00,2016-05-22 22:30:00
2110,143.95833333333334,0.6544539333333331,0.5006108412233783,0.5905636802094217,,0.31261266666666665,0.4404351666666665,0.3681456666666665,0.4981109999999999,,,,,0.9085643666666666,0.6762654666666665,0.6923509666666662,0.8586166636116286,0.3527982666666668,0.5589587666666667,0.3297353999999998,0.3034849999999998,0.40246933333333335,0.88705663,2016-05-22 23:00:00,2016-05-22 23:00:00
2111,143.97916666666666,0.6550667142857143,0.5012111587474324,0.5894135397404531,,0.3128760714285713,0.440485,0.3681642857142855,0.4977939285714285,,,,,0.9092262857142853,0.6767452857142854,0.6933510714285714,0.8585192081035946,0.35287800000000025,0.5588996785714286,0.3299617857142856,0.3037807142857144,0.40295999999999993,0.8879318750000004,2016-05-22 23:30:00,2016-05-22 23:30:00
2112,144.0,0.6543729999999998,0.5020173752174855,0.5880127449918106,,0.313190733333333,0.44063449999999993,0.36828366666666656,0.49753600000000003,,,,,0.9097986000000001,0.6776817999999996,0.6943136000000003,0.8584142343412791,0.3529378000000002,0.5585401666666668,0.33017393333333334,0.30419033333333334,0.4026610000000001,0.8883658200000001,2016-05-23 00:00:00,2016-05-23 00:00:00
2113,144.02083333333334,0.6546981785714284,0.5028649632449348,0.5849285048982571,,0.3135915357142859,0.4407412857142857,0.36832857142857134,0.4975228571428571,,,,,0.9107221071428574,0.6784795714285715,0.6952587857142856,0.8581977888895558,0.35300614285714305,0.5583123571428572,0.33045300000000033,0.30455285714285707,0.40291071428571434,0.8882628500000003,2016-05-23 00:30:00,2016-05-23 00:30:00
2114,144.04166666666666,0.6546157999999999,0.5035797691469392,0.5855773576726101,,0.3138983666666667,0.4410032666666668,0.3684676666666667,0.49735199999999996,,,,,0.9114577333333332,0.6791386000000003,0.6961952999999999,0.858121688818217,0.35309726666666685,0.5582511333333332,0.3306423666666669,0.3048419999999998,0.4031593333333334,0.8887777000000001,2016-05-23 01:00:00,2016-05-23 01:00:00
2115,144.0625,0.6545030714285711,0.504194650651968,0.5862530845595566,,0.3142642857142858,0.4412218214285716,0.3685832142857144,0.49792535714285696,,,,,0.9120878571428569,0.6794334285714289,0.6970581071428574,0.8580611218665994,0.3531770000000001,0.5582803214285713,0.3308160714285715,0.30520178571428586,0.4033460714285714,0.8890981678571429,2016-05-23 01:30:00,2016-05-23 01:30:00
2116,144.08333333333334,0.6549395333333333,0.5048627688395295,0.5892464449080452,,0.31455616666666664,0.4415215333333333,0.36870533333333344,0.49763566666666675,,,,,0.9129954666666665,0.6796646666666668,0.6978544333333336,0.8579115483926587,0.3532966000000002,0.5581415,0.3310709333333335,0.3055320000000001,0.40361933333333333,0.8894837800000001,2016-05-23 02:00:00,2016-05-23 02:00:00
2117,144.10416666666666,0.6550883928571428,0.5056081527134526,0.5912537328613664,,0.31501178571428556,0.44153149999999997,0.36881321428571434,0.49765428571428555,,,,,0.9138004642857144,0.6801054642857143,0.6985756071428573,0.8579646280763982,0.3534012500000002,0.5579706428571428,0.33129660714285714,0.30583428571428567,0.40367464285714283,0.8896970750000002,2016-05-23 02:30:00,2016-05-23 02:30:00
2118,144.125,0.6553037333333335,0.5061546854063161,0.5926643336046818,,0.31520400000000004,0.44179063333333324,0.3689506666666667,0.497789,,,,,0.9144522666666669,0.6807977333333332,0.6994123999999997,0.8578364763993742,0.3534760000000001,0.5577727333333334,0.3315094666666666,0.30615299999999984,0.4038109999999999,0.8900280500000001,2016-05-23 03:00:00,2016-05-23 03:00:00
